customer_id,name,document_type,document_number,segment,birth_date,status
CUS000571,Florina Durán Montalbán,PASSPORT,33326235,SME,1944-06-18,ACTIVE
CUS000572,Pepita Salamanca-Fiol,PASSPORT,87032583,SME,1992-09-24,ACTIVE
CUS000573,Jesusa Tejedor-Pineda,PASSPORT,76543918,CORPORATE,2005-07-29,ACTIVE
CUS000574,Luis Jacinto Conesa Porta,PASSPORT,91955922,PRIVATE_BANKING,1961-07-03,ACTIVE
CUS000575,América Reig Llano,PASSPORT,38608625,RETAIL,1953-05-02,ACTIVE
CUS000576,Cayetano Mariscal,DNI,15758633,SME,1991-10-22,ACTIVE
CUS000577,Coral de Vallés,RUC,91864997,PRIVATE_BANKING,1983-06-22,ACTIVE
CUS000578,Mariano Giner Ponce,DNI,37196376,PRIVATE_BANKING,1981-07-16,ACTIVE
CUS000579,Adelaida Lluch Barco,PASSPORT,84252036,CORPORATE,1976-04-02,ACTIVE
CUS000580,Cintia López Campillo,DNI,30761368,CORPORATE,1960-04-21,ACTIVE
CUS000581,Herberto Moreno López Jara,RUC,56617995,SME,1994-03-18,ACTIVE
CUS000582,Genoveva de Santamaria,DNI,54216086,CORPORATE,1994-06-21,ACTIVE
CUS000583,Carlota del Benito,RUC,50542303,RETAIL,1967-02-13,ACTIVE
CUS000584,Xiomara Reyna Gras Vara,PASSPORT,11570055,RETAIL,2000-06-23,ACTIVE
CUS000585,Leocadia Morillo Puga,CE,91538054,RETAIL,1989-06-15,ACTIVE
CUS000586,Alma del Guillen,DNI,74820083,SME,2004-02-20,ACTIVE
CUS000587,Dorita Ramis Pulido,DNI,15981762,RETAIL,2002-06-15,ACTIVE
CUS000588,Balduino Guijarro Muñoz,RUC,85720187,PRIVATE_BANKING,2000-12-03,ACTIVE
CUS000589,Ana Escudero Carvajal,RUC,45890107,PRIVATE_BANKING,1944-06-19,INACTIVE
CUS000590,Gerónimo Fernández-Torre,DNI,59494041,PRIVATE_BANKING,1953-09-05,ACTIVE
CUS000591,Dorita Mercader Palomares,DNI,24338269,SME,1983-02-18,ACTIVE
CUS000592,Reyes Garcés Tejera,RUC,89733829,SME,1977-04-14,ACTIVE
CUS000593,Isabela de Vilanova,RUC,20479914,CORPORATE,1989-03-09,ACTIVE
CUS000594,Nydia del Villalba,DNI,55199408,SME,1966-12-16,ACTIVE
CUS000595,Gastón Cleto Piñol Lluch,PASSPORT,79838827,PRIVATE_BANKING,1960-05-25,BLOCKED
CUS000596,Cecilio Baró Herrera,PASSPORT,42610376,CORPORATE,1952-07-15,ACTIVE
CUS000597,Dominga Nebot Tejada,CE,29906182,CORPORATE,2005-01-17,ACTIVE
CUS000598,Gilberto Llamas,DNI,93744609,SME,1946-12-24,ACTIVE
CUS000599,Saturnino Rivera Lago,PASSPORT,41644436,RETAIL,2006-06-11,BLOCKED
CUS000600,Emilio Andrade Agustín,CE,19285911,PRIVATE_BANKING,2003-02-07,ACTIVE
CUS000601,Hugo Salazar Rosado,DNI,20137482,CORPORATE,1959-08-19,ACTIVE
CUS000602,Chus Ugarte Pedrero,CE,99386910,PRIVATE_BANKING,2003-03-04,ACTIVE
CUS000603,Eduardo Alcalá Menendez,PASSPORT,75967031,RETAIL,2008-06-26,ACTIVE
CUS000604,Goyo Nadal,DNI,40538646,SME,1969-12-31,ACTIVE
CUS000605,Leonardo Oller Ros,DNI,86618211,PRIVATE_BANKING,1949-12-08,INACTIVE
CUS000606,Carla Pérez Tovar,DNI,41454684,RETAIL,1968-10-08,ACTIVE
CUS000607,Hermenegildo Claudio Franch Domingo,DNI,64349778,CORPORATE,1995-07-09,ACTIVE
CUS000608,Damián Clavero Moreno,RUC,53973114,CORPORATE,1992-03-17,ACTIVE
CUS000609,María Manuela Prada Garcia,PASSPORT,58086984,RETAIL,1941-03-26,ACTIVE
CUS000610,Amparo de Villa,RUC,25248872,PRIVATE_BANKING,1961-09-25,ACTIVE
CUS000611,Teodosio Morales Cruz,DNI,78539391,RETAIL,2007-09-09,INACTIVE
CUS000612,Ernesto Parejo Grande,PASSPORT,40702772,CORPORATE,1973-08-20,ACTIVE
CUS000613,Édgar Sierra Aranda,PASSPORT,16944387,SME,1978-04-24,ACTIVE
CUS000614,Osvaldo Villalobos Santamaría,DNI,45404285,SME,1950-12-07,ACTIVE
CUS000615,Poncio Milla Rueda,DNI,67878764,CORPORATE,1952-04-26,ACTIVE
CUS000616,Fabiola Avilés,PASSPORT,66743245,RETAIL,1946-06-21,ACTIVE
CUS000617,Eleuterio Casas Uriarte,CE,13413751,PRIVATE_BANKING,1979-11-06,ACTIVE
CUS000618,Rosa Uría Sanabria,DNI,96157597,CORPORATE,1943-09-11,ACTIVE
CUS000619,Gaspar Saldaña,CE,21680433,RETAIL,1975-01-27,ACTIVE
CUS000620,Sosimo Martin-Gómez,PASSPORT,60469993,SME,1973-09-16,INACTIVE
CUS000621,Silvio Coca Bueno,PASSPORT,53612826,PRIVATE_BANKING,1965-04-12,INACTIVE
CUS000622,Graciela Pino Font,RUC,74116246,PRIVATE_BANKING,1970-02-25,ACTIVE
CUS000623,Martina Jurado-Páez,PASSPORT,87556782,PRIVATE_BANKING,2006-12-15,ACTIVE
CUS000624,Candelario del Montalbán,CE,85316617,PRIVATE_BANKING,1944-07-25,ACTIVE
CUS000625,Emelina Peñalver-Cárdenas,PASSPORT,18106311,PRIVATE_BANKING,1983-08-25,ACTIVE
CUS000626,Haroldo Piñol Reyes,CE,31001985,CORPORATE,1940-09-17,ACTIVE
CUS000627,Lorenza de Girona,CE,11989087,SME,1991-07-29,ACTIVE
CUS000628,Hector Batalla-Gordillo,RUC,80259559,PRIVATE_BANKING,1984-03-15,ACTIVE
CUS000629,Primitiva Ureña Arnal,DNI,48783308,PRIVATE_BANKING,1944-05-05,ACTIVE
CUS000630,Nilda Pulido Perales,PASSPORT,24329936,PRIVATE_BANKING,1966-01-29,ACTIVE
CUS000631,Blas Teruel Araujo,RUC,97082157,CORPORATE,1970-09-14,ACTIVE
CUS000632,Manolo Cleto Gascón Casals,PASSPORT,81992531,PRIVATE_BANKING,2003-12-24,ACTIVE
CUS000633,Anastasio Giménez Crespi,RUC,19617310,SME,1947-08-18,ACTIVE
CUS000634,Anunciación Gonzalez Fuente,PASSPORT,20256317,SME,1989-11-02,ACTIVE
CUS000635,Jordán Gómez,DNI,52499152,PRIVATE_BANKING,1995-12-27,ACTIVE
CUS000636,Amado de Cases,RUC,35696627,RETAIL,1994-10-19,INACTIVE
CUS000637,Pío Pujadas Saldaña,RUC,41358936,CORPORATE,1962-03-30,INACTIVE
CUS000638,Segismundo Pons Escribano,PASSPORT,81939535,PRIVATE_BANKING,1960-08-01,INACTIVE
CUS000639,Evita Palomo Conde,RUC,81468392,SME,1969-08-28,ACTIVE
CUS000640,Áurea Alegre Ayllón,PASSPORT,17517466,SME,1995-06-08,ACTIVE
CUS000641,Amalia Galindo-Prats,CE,26407121,SME,1998-04-22,ACTIVE
CUS000642,Camilo Canales Balaguer,PASSPORT,35874682,PRIVATE_BANKING,1973-06-26,ACTIVE
CUS000643,Margarita Cruz Duarte,PASSPORT,45099767,CORPORATE,1976-08-13,ACTIVE
CUS000644,Faustino Alarcón Arévalo,RUC,38601825,PRIVATE_BANKING,1997-10-13,ACTIVE
CUS000645,Florentino Colom,RUC,19709739,PRIVATE_BANKING,1975-11-06,ACTIVE
CUS000646,Crescencia Cervera,PASSPORT,96356906,CORPORATE,1969-04-05,INACTIVE
CUS000647,Sandalio Iniesta Hernández,PASSPORT,36096346,PRIVATE_BANKING,1943-09-22,ACTIVE
CUS000648,Maximiano Rovira Revilla,CE,31737012,RETAIL,1976-12-29,ACTIVE
CUS000649,Lisandro Sáez Gelabert,CE,65381746,CORPORATE,2000-05-08,ACTIVE
CUS000650,Anacleto Soto-Costa,RUC,22481660,CORPORATE,1986-06-30,ACTIVE
CUS000651,Blanca Gil Arranz,PASSPORT,26292873,PRIVATE_BANKING,1948-01-04,BLOCKED
CUS000652,Patricio Duque Cabrera,RUC,25597297,CORPORATE,1961-12-16,BLOCKED
CUS000653,Atilio Paulino Acosta Mínguez,DNI,47451667,RETAIL,1987-11-27,ACTIVE
CUS000654,María Cristina Sales-Andrade,RUC,58653937,SME,2006-10-05,ACTIVE
CUS000655,Marino Morell-Grande,DNI,44565469,RETAIL,1947-02-25,BLOCKED
CUS000656,Victoria Blazquez Bonet,RUC,78590574,SME,1981-01-26,ACTIVE
CUS000657,Cristian Ros Blanch,PASSPORT,28318093,SME,1948-09-11,ACTIVE
CUS000658,Felicidad Campoy Jaume,RUC,65492639,PRIVATE_BANKING,1969-02-25,ACTIVE
CUS000659,Marcela Castell,RUC,28762830,CORPORATE,1970-02-13,ACTIVE
CUS000660,Natividad Ramón,CE,81529375,SME,1953-02-22,ACTIVE
CUS000661,Gregorio Castejón,DNI,39487283,SME,1986-04-15,ACTIVE
CUS000662,Damián Porta Roig,RUC,92832937,PRIVATE_BANKING,1945-05-21,INACTIVE
CUS000663,Marita Manola Lumbreras España,CE,51604752,RETAIL,2007-12-06,ACTIVE
CUS000664,Reina del Trujillo,DNI,53435459,SME,1990-05-25,ACTIVE
CUS000665,Eva María Escudero Gonzalo,DNI,48784248,CORPORATE,1979-07-03,ACTIVE
CUS000666,Claudia Pozuelo Samper,RUC,31315946,PRIVATE_BANKING,1956-11-07,ACTIVE
CUS000667,Marcial Carlito Bertrán Palomo,DNI,30284566,SME,2001-08-31,ACTIVE
CUS000668,Tania del Martínez,RUC,33018927,RETAIL,1941-11-08,ACTIVE
CUS000669,Chita Carretero Miró,PASSPORT,68610626,RETAIL,1988-07-20,BLOCKED
CUS000670,Guiomar Salcedo Roselló,PASSPORT,16599583,RETAIL,1965-04-06,ACTIVE
CUS000671,Chus Mateos Verdú,RUC,15995797,PRIVATE_BANKING,1949-05-31,ACTIVE
CUS000672,Ángela Cantero-Saura,RUC,77931827,RETAIL,1961-07-27,ACTIVE
CUS000673,Carmelita Zaragoza Ruano,RUC,75241318,CORPORATE,1979-08-30,ACTIVE
CUS000674,Rico Jerez-Cervera,CE,58600932,SME,1974-01-26,ACTIVE
CUS000675,José Luis Farré,CE,22518513,PRIVATE_BANKING,1997-06-14,ACTIVE
CUS000676,Onofre Cabañas Luján,RUC,60980766,SME,1991-05-26,BLOCKED
CUS000677,Efraín Cabrera Antúnez,PASSPORT,63701437,RETAIL,1998-09-03,ACTIVE
CUS000678,Elías Barreda Pol,CE,58194821,CORPORATE,1942-03-13,ACTIVE
CUS000679,Angélica Andrea Morante Carvajal,PASSPORT,90808343,PRIVATE_BANKING,1976-04-01,ACTIVE
CUS000680,Antonio Álvarez,PASSPORT,23814950,PRIVATE_BANKING,1952-09-24,ACTIVE
CUS000681,Evaristo Zabaleta-Cid,RUC,23320495,RETAIL,1993-07-11,ACTIVE
CUS000682,Sigfrido Leon Asenjo,DNI,43622855,PRIVATE_BANKING,1960-04-16,ACTIVE
CUS000683,Maximiano Jaume Macías,CE,17278731,PRIVATE_BANKING,1963-09-12,INACTIVE
CUS000684,Rosendo Huertas Beltrán,RUC,15641760,CORPORATE,2000-09-15,ACTIVE
CUS000685,Melchor Ledesma Gabaldón,RUC,83730696,CORPORATE,1981-12-15,ACTIVE
CUS000686,Ricarda Sala Palmer,CE,27699738,PRIVATE_BANKING,1977-02-26,ACTIVE
CUS000687,Purificación Valdés Andres,PASSPORT,48920388,SME,1991-10-19,ACTIVE
CUS000688,Evaristo de Fuente,CE,26635516,RETAIL,1962-04-02,BLOCKED
CUS000689,Merche Quero Cabello,DNI,39618705,SME,1956-01-29,ACTIVE
CUS000690,Herberto Pinilla-Alvarado,RUC,21803449,SME,1979-06-18,ACTIVE
CUS000691,Xiomara Blázquez,CE,73921845,SME,1999-10-12,ACTIVE
CUS000692,Pepita Quintanilla Robledo,CE,16431138,RETAIL,1993-07-06,ACTIVE
CUS000693,Graciano de Pascual,CE,52608813,CORPORATE,1998-05-28,ACTIVE
CUS000694,Eliseo Posada Arenas,RUC,69572532,CORPORATE,1991-07-02,ACTIVE
CUS000695,Mirta Vergara Río,RUC,34192773,PRIVATE_BANKING,1955-03-02,ACTIVE
CUS000696,Etelvina Arnau Duarte,RUC,55707395,CORPORATE,1970-05-07,ACTIVE
CUS000697,Rosario Navarrete Molina,RUC,12180735,RETAIL,1966-05-04,ACTIVE
CUS000698,Juliana Carrión,DNI,37962627,PRIVATE_BANKING,1972-04-21,ACTIVE
CUS000699,Felipa Arregui Blázquez,CE,29436312,RETAIL,2000-07-16,ACTIVE
CUS000700,Fito Huertas,CE,54249717,SME,1994-04-03,ACTIVE
CUS000701,Alondra Carballo Calvo,DNI,96927036,RETAIL,1986-10-01,ACTIVE
CUS000702,Amílcar Niño Prats,DNI,79459396,SME,1996-09-14,ACTIVE
CUS000703,Inocencio del Boix,RUC,50338983,SME,1977-07-25,INACTIVE
CUS000704,Maximino Peñalver Herrera,CE,16057529,RETAIL,1956-06-30,ACTIVE
CUS000705,Herberto del Zamorano,PASSPORT,42418342,RETAIL,2004-09-28,ACTIVE
CUS000706,Salomón Barba Galán,RUC,65327004,RETAIL,1943-03-21,ACTIVE
CUS000707,Jennifer Soledad Barrios Saavedra,RUC,39208119,CORPORATE,1969-05-05,ACTIVE
CUS000708,Julio Salom,DNI,73288657,SME,1977-11-29,ACTIVE
CUS000709,Felicidad Lastra Sotelo,RUC,29470771,SME,1949-08-27,ACTIVE
CUS000710,Victorino Fabregat-Santiago,CE,18320458,SME,1959-03-30,ACTIVE
CUS000711,Martín Peñas Torralba,PASSPORT,23105539,RETAIL,1972-03-09,ACTIVE
CUS000712,Chuy Navarro Piña,RUC,13845489,RETAIL,1970-10-02,BLOCKED
CUS000713,Petrona Hernández Buendía,PASSPORT,40796490,SME,1993-08-05,ACTIVE
CUS000714,Claudia Falcó Vega,DNI,21688780,RETAIL,1947-01-23,ACTIVE
CUS000715,Reina de Miró,CE,82586296,PRIVATE_BANKING,2001-08-20,ACTIVE
CUS000716,Isa Falcó,RUC,67904237,CORPORATE,1991-09-20,ACTIVE
CUS000717,Lucía Menéndez Montenegro,RUC,79240440,SME,1979-03-20,ACTIVE
CUS000718,Carmina Correa Sainz,RUC,75614851,SME,1953-01-17,ACTIVE
CUS000719,Alejandro de Vergara,CE,19334234,RETAIL,1949-01-09,ACTIVE
CUS000720,Julia Ordóñez Priego,RUC,67097938,CORPORATE,2006-01-03,ACTIVE
CUS000721,Macario Alberto Barrios,PASSPORT,95810321,PRIVATE_BANKING,1960-10-07,ACTIVE
CUS000722,Baudelio Pavón-Elorza,RUC,55020315,SME,1961-08-06,INACTIVE
CUS000723,Aníbal del Mármol,CE,41965721,PRIVATE_BANKING,1962-07-24,ACTIVE
CUS000724,Aarón Águila Niño,RUC,47766518,SME,1960-09-12,ACTIVE
CUS000725,Javiera Castillo-Barco,PASSPORT,12362041,CORPORATE,1959-08-20,ACTIVE
CUS000726,Marciano Garay Uriarte,RUC,50168591,PRIVATE_BANKING,1946-06-30,ACTIVE
CUS000727,Eutropio Tudela,PASSPORT,58566367,PRIVATE_BANKING,1991-10-06,ACTIVE
CUS000728,Candela Toro-Mate,RUC,68077699,SME,1991-02-09,ACTIVE
CUS000729,Desiderio del Cid,PASSPORT,36850299,CORPORATE,1959-01-02,ACTIVE
CUS000730,Alba Carmona Morell,DNI,88440972,PRIVATE_BANKING,1983-01-05,ACTIVE
CUS000731,Viviana Segarra Gómez,RUC,33398862,PRIVATE_BANKING,1948-02-20,ACTIVE
CUS000732,Tatiana de Ropero,PASSPORT,44429322,SME,2005-12-10,ACTIVE
CUS000733,Débora Vargas Cano,CE,77950306,SME,1986-03-05,ACTIVE
CUS000734,Teófilo del Boix,DNI,85318708,RETAIL,1991-05-10,ACTIVE
CUS000735,Julie de Báez,CE,44658084,RETAIL,1986-11-06,ACTIVE
CUS000736,Emiliana Hernández Roca,DNI,11755039,CORPORATE,1971-10-15,ACTIVE
CUS000737,Inmaculada Laguna,CE,93442485,RETAIL,1958-01-26,ACTIVE
CUS000738,Samanta Gisbert,PASSPORT,26448201,SME,1975-07-31,ACTIVE
CUS000739,Josué Mendoza Toro,CE,20310925,PRIVATE_BANKING,1976-05-26,BLOCKED
CUS000740,Goyo Solé Lorenzo,PASSPORT,80316468,SME,1981-07-12,ACTIVE
CUS000741,Feliciano Palau Yuste,CE,46116637,RETAIL,1996-12-24,ACTIVE
CUS000742,Leticia Ramos Tello,CE,94865758,CORPORATE,2000-12-19,ACTIVE
CUS000743,Timoteo Aguilar Guijarro,PASSPORT,21457032,SME,1946-01-30,ACTIVE
CUS000744,Chus Recio Ariza,CE,95614886,CORPORATE,1997-03-08,ACTIVE
CUS000745,Marita de Gallego,CE,82045146,PRIVATE_BANKING,1942-11-07,ACTIVE
CUS000746,Violeta Fajardo Carballo,RUC,58124284,CORPORATE,1964-03-07,ACTIVE
CUS000747,Luisina Jacinta Baró Cobos,RUC,13885766,CORPORATE,2006-04-01,ACTIVE
CUS000748,Almudena Estrada-Iniesta,PASSPORT,37027355,SME,1942-12-25,ACTIVE
CUS000749,Elpidio Escalona Aparicio,RUC,95668493,PRIVATE_BANKING,1978-06-30,ACTIVE
CUS000750,Bonifacio Salom Luís,PASSPORT,63783014,PRIVATE_BANKING,1957-09-16,ACTIVE
CUS000751,León Berrocal Borrás,DNI,49510215,PRIVATE_BANKING,1950-03-02,ACTIVE
CUS000752,Moreno Barrio Roura,RUC,11688399,SME,1963-03-03,ACTIVE
CUS000753,Miguel Lobo Macias,CE,96957198,CORPORATE,1960-02-03,ACTIVE
CUS000754,Arturo del Palma,DNI,45847826,PRIVATE_BANKING,1945-04-20,ACTIVE
CUS000755,Héctor Cabezas Llorente,RUC,97206753,PRIVATE_BANKING,1952-12-17,ACTIVE
CUS000756,Marcela Conde-Coloma,PASSPORT,53362408,RETAIL,1997-10-08,ACTIVE
CUS000757,Rosalva Domingo Murillo,CE,60692002,CORPORATE,2008-03-12,ACTIVE
CUS000758,Verónica Lara Yáñez,PASSPORT,52455273,PRIVATE_BANKING,1981-04-28,ACTIVE
CUS000759,Toribio Cabanillas Sanjuan,RUC,84378358,RETAIL,1975-05-08,ACTIVE
CUS000760,Valentina Sales Rosado,RUC,57786123,RETAIL,1996-06-10,ACTIVE
CUS000761,Primitivo Peral Pagès,DNI,37789717,CORPORATE,1946-09-17,ACTIVE
CUS000762,Gertrudis Coronado Bou,RUC,15670285,RETAIL,1988-11-17,INACTIVE
CUS000763,Raquel Concepción Duarte Rius,CE,17884412,RETAIL,1972-11-16,ACTIVE
CUS000764,Ignacia Hoyos Blanca,DNI,41018154,PRIVATE_BANKING,1955-09-10,ACTIVE
CUS000765,Lucas Robles Bas,DNI,41265586,PRIVATE_BANKING,1994-02-13,ACTIVE
CUS000766,Ágata Rodrigo Feijoo,RUC,42533424,SME,1966-03-03,ACTIVE
CUS000767,Carlito Vila Ribes,RUC,57514551,RETAIL,1959-06-03,ACTIVE
CUS000768,Tecla Calzada Puga,DNI,82601598,SME,1990-12-16,ACTIVE
CUS000769,Azahar Ana Robledo Cardona,RUC,18364582,PRIVATE_BANKING,1977-07-10,ACTIVE
CUS000770,Margarita de Moya,CE,81955897,PRIVATE_BANKING,1945-08-25,ACTIVE
CUS000771,Isidora del Mayo,PASSPORT,57495429,CORPORATE,1948-10-10,ACTIVE
CUS000772,Olalla Roda,RUC,46293246,SME,1956-03-31,ACTIVE
CUS000773,Asunción Vizcaíno,RUC,72233906,RETAIL,1962-02-28,ACTIVE
CUS000774,Valerio Castro Chaparro,RUC,75165917,PRIVATE_BANKING,1977-10-31,ACTIVE
CUS000775,Dan Becerra Porras,CE,92066824,CORPORATE,1984-08-09,ACTIVE
CUS000776,Vicente Bustos Cañas,RUC,42431339,RETAIL,1992-12-22,ACTIVE
CUS000777,Jose Antonio Ferrera Luque,RUC,37825154,SME,1962-05-19,ACTIVE
CUS000778,Edmundo Heras Mayol,CE,52285181,PRIVATE_BANKING,1997-12-05,ACTIVE
CUS000779,Fanny Planas Álvarez,RUC,87348406,SME,1947-03-30,ACTIVE
CUS000780,Adela Piña-Bustos,PASSPORT,80814927,CORPORATE,2007-03-21,ACTIVE
CUS000781,Teodosio de Vargas,RUC,34106153,SME,1946-08-19,ACTIVE
CUS000782,Mercedes Manzano,DNI,52752959,SME,1943-03-11,ACTIVE
CUS000783,José Barroso Arias,DNI,78363767,PRIVATE_BANKING,1993-08-18,ACTIVE
CUS000784,Domingo del Guerra,RUC,49692979,RETAIL,1977-12-09,ACTIVE
CUS000785,Anunciación del Cuesta,DNI,88883410,RETAIL,1961-04-30,ACTIVE
CUS000786,Abraham Múgica Garcia,PASSPORT,25264100,CORPORATE,1988-04-15,ACTIVE
CUS000787,Genoveva Andrade Tomé,PASSPORT,39829537,RETAIL,1974-06-29,ACTIVE
CUS000788,Toribio Iborra Berrocal,PASSPORT,99112871,CORPORATE,1972-09-28,ACTIVE
CUS000789,Claudio Amigó,CE,10250361,CORPORATE,2007-11-08,ACTIVE
CUS000790,Juan Pablo Rios Alcalde,RUC,27470670,RETAIL,2006-03-10,ACTIVE
CUS000791,Jose Luis Ropero-Villegas,DNI,91142956,SME,1978-06-04,ACTIVE
CUS000792,Gloria Jimenez,RUC,14882424,SME,1940-11-16,ACTIVE
CUS000793,Hermenegildo Pablo Morcillo,RUC,86711495,SME,1989-02-09,ACTIVE
CUS000794,Jordán Lozano Crespo,PASSPORT,97778866,SME,1946-10-23,ACTIVE
CUS000795,Vidal Herrera Campo,RUC,28968282,PRIVATE_BANKING,1973-01-08,ACTIVE
CUS000796,Maricela Micaela Pulido Badía,PASSPORT,24768278,PRIVATE_BANKING,1993-04-22,ACTIVE
CUS000797,Hernando Gallardo Galvez,RUC,41991558,CORPORATE,1941-03-01,ACTIVE
CUS000798,Julio Zorrilla Tello,CE,67714175,CORPORATE,1993-02-12,ACTIVE
CUS000799,Irma del Maza,DNI,39387356,CORPORATE,2007-08-13,ACTIVE
CUS000800,Asunción Morcillo-Mas,PASSPORT,83120310,PRIVATE_BANKING,1997-02-05,ACTIVE
CUS000801,Herminio Lucas Rodríguez Manuel,DNI,71446597,CORPORATE,1994-11-02,ACTIVE
CUS000802,Benjamín Osuna-Ros,CE,89713957,PRIVATE_BANKING,1997-01-07,ACTIVE
CUS000803,Germán Cabrera Vilanova,RUC,45416704,SME,1986-08-15,ACTIVE
CUS000804,Epifanio Tirado-Mínguez,CE,80550819,RETAIL,1977-04-08,ACTIVE
CUS000805,Sol Morata Aranda,RUC,90670287,RETAIL,1959-09-05,ACTIVE
CUS000806,Geraldo Suárez Terrón,PASSPORT,28130291,CORPORATE,1979-05-30,ACTIVE
CUS000807,Yaiza Rosell Aranda,RUC,76988397,PRIVATE_BANKING,1964-03-27,ACTIVE
CUS000808,Rosario Vega Bou,RUC,20706959,RETAIL,1952-09-17,ACTIVE
CUS000809,Mirta Acero Castillo,DNI,99284457,SME,1961-09-19,ACTIVE
CUS000810,Abel Montserrat Barba,RUC,36896346,PRIVATE_BANKING,2001-09-16,ACTIVE
CUS000811,Ruth Roldan,DNI,38128328,CORPORATE,1998-07-01,ACTIVE
CUS000812,Juana Fuertes Vera,RUC,35397514,RETAIL,1964-03-12,INACTIVE
CUS000813,Julia Margarita Linares Anaya,RUC,18620839,SME,2005-10-26,ACTIVE
CUS000814,Paco Pinto Jordá,DNI,93739303,SME,1976-10-05,ACTIVE
CUS000815,Julio César Benitez Huertas,CE,21606649,CORPORATE,1979-08-29,ACTIVE
CUS000816,Rufino Mascaró-Lumbreras,DNI,43659793,RETAIL,1973-08-17,ACTIVE
CUS000817,Arturo Rosario Mir Cardona,RUC,84641428,CORPORATE,1984-04-01,ACTIVE
CUS000818,Florentino Pastor Durán Domínguez,CE,84914993,RETAIL,2004-12-06,ACTIVE
CUS000819,Maricruz Verdejo Lucena,PASSPORT,56851481,RETAIL,1962-11-24,ACTIVE
CUS000820,Gema Tello Avilés,RUC,48361726,RETAIL,1973-08-02,ACTIVE
CUS000821,Rogelio Márquez Santiago,PASSPORT,48356070,RETAIL,1951-06-12,ACTIVE
CUS000822,Darío Martorell Olivé,CE,22535117,PRIVATE_BANKING,1992-07-06,ACTIVE
CUS000823,Nilo Olivera Campos,DNI,66819993,RETAIL,1960-01-04,ACTIVE
CUS000824,Heliodoro Jove Reyes,PASSPORT,89186588,SME,1979-02-01,ACTIVE
CUS000825,Ruy Sevillano Arcos,PASSPORT,32644664,CORPORATE,1991-11-12,ACTIVE
CUS000826,Andrea Asenjo Pelayo,RUC,45619554,RETAIL,1973-03-09,ACTIVE
CUS000827,Herminia del Silva,DNI,88464420,PRIVATE_BANKING,1962-03-07,ACTIVE
CUS000828,Hugo Teruel Lumbreras,RUC,69700258,PRIVATE_BANKING,1952-12-22,ACTIVE
CUS000829,Gustavo Báez Jurado,DNI,59892272,CORPORATE,1990-10-02,ACTIVE
CUS000830,Purificación Josefa Llano Cerdá,PASSPORT,63199304,SME,1994-08-13,ACTIVE
CUS000831,Alma Montoya-Chaparro,RUC,89719633,SME,1989-10-11,ACTIVE
CUS000832,Silvia Vilaplana Terrón,RUC,39677426,CORPORATE,1996-12-08,ACTIVE
CUS000833,Amelia Font Iglesia,CE,21064567,SME,2000-11-09,ACTIVE
CUS000834,Lupe del Bertrán,RUC,91648459,RETAIL,1954-02-08,ACTIVE
CUS000835,Benigno de Montoya,RUC,66894845,SME,1998-02-27,ACTIVE
CUS000836,Casemiro Fortuny Marin,DNI,30128933,PRIVATE_BANKING,1995-02-11,ACTIVE
CUS000837,Valero Fuster Girona,PASSPORT,24150460,PRIVATE_BANKING,1959-04-27,ACTIVE
CUS000838,Fabiola Asenjo Crespo,DNI,18243663,PRIVATE_BANKING,1981-11-05,ACTIVE
CUS000839,Gabino Sola Madrigal,CE,83374260,SME,1970-12-03,ACTIVE
CUS000840,Remedios Pazos Morillo,CE,82128995,PRIVATE_BANKING,1976-01-06,ACTIVE
CUS000841,Bonifacio Gálvez Taboada,CE,78744361,PRIVATE_BANKING,1963-05-31,ACTIVE
CUS000842,Patricio Reyes Arnal,DNI,79751212,SME,1970-07-26,ACTIVE
CUS000843,Josep Lobato Garmendia,CE,28706152,RETAIL,1945-09-06,ACTIVE
CUS000844,Hilda Carreras Mir,RUC,32061659,RETAIL,1990-04-22,ACTIVE
CUS000845,Nazaret Arturo Miró Coello,CE,52877278,RETAIL,1985-05-15,ACTIVE
CUS000846,Carmelita Antúnez-Ortiz,RUC,36066034,CORPORATE,1975-11-17,ACTIVE
CUS000847,Américo Adán Alarcón Huertas,DNI,43931499,SME,1975-07-16,ACTIVE
CUS000848,Roberto Quiroga-Perelló,PASSPORT,56476855,PRIVATE_BANKING,1980-05-17,ACTIVE
CUS000849,María Suárez Macias,RUC,87609042,RETAIL,1999-01-19,ACTIVE
CUS000850,Florentina Machado Castañeda,DNI,33321318,SME,1952-10-03,ACTIVE
CUS000851,Adrián Maestre López,CE,77756234,RETAIL,1981-06-23,ACTIVE
CUS000852,Prudencio Piñol Camps,PASSPORT,65257921,PRIVATE_BANKING,1945-06-24,ACTIVE
CUS000853,Fernando Casal Quiroga,DNI,83588538,CORPORATE,1993-04-13,ACTIVE
CUS000854,Azucena Cortina Cerro,RUC,41181020,CORPORATE,1955-02-20,ACTIVE
CUS000855,Silvia Cerro Cases,DNI,65559290,SME,1992-09-10,ACTIVE
CUS000856,Maricela de Velasco,CE,10947915,CORPORATE,2008-05-31,ACTIVE
CUS000857,Áurea Barbero Ricart,RUC,62612872,RETAIL,1945-08-15,ACTIVE
CUS000858,Mercedes del Castells,CE,34215183,SME,1953-03-24,ACTIVE
CUS000859,Mariano Niño-Barragán,CE,35485104,RETAIL,1958-04-13,INACTIVE
